sku,group_id,name,url,price,in_stock,image_url,categories,keywords,description,dy_display_price,life_stage,product_type,type:number:annual_fee,type:number:cashback_percent,type:number:interest_rate,type:number:max_amount,type:number:min_amount,type:number:risk_level,type:number:term_months,brand,tagline,long_description,segment,tier,badge,rate_type,liquidity,fee_summary,regulatory_note,faq,type:array:features,type:array:eligibility,type:array:perks,type:array:personas,type:array:goals,type:array:related_skus,type:number:monthly_fee,type:number:aer,type:number:expected_return_min,type:number:expected_return_max,type:number:annual_fee_pct,type:number:transaction_fee_pct,type:number:fx_fee_pct,type:number:cashback_monthly_cap,type:number:min_term_months,type:number:notice_days,type:number:min_age,type:number:min_income,type:number:customer_rating,type:number:review_count,type:number:popularity_score,type:date:launched_at
CASH-REW-001,GRP-CASH-REW,Cashback Rewards Programme,https://banking-demo-five.vercel.app/products/cashback/rewards-programme,0,true,https://banking-demo-five.vercel.app/images/products/rewards-programme.png,Cashback|Rewards|Cashback Rewards Programme,rewards|loyalty|cashback programme|points|partner offers|deals|discounts|shopping rewards|free to join|brand offers,Stackable cashback at 300+ partner brands — free for all NexaBank customers and credited within 48 hours.,Free to join,all,Rewards Programme,0,10,0,0,0,1,0,NexaBank,Stackable cashback at 300+ partner brands — free for all NexaBank customers.,"The Cashback Rewards Programme is a free loyalty layer that runs on top of whatever NexaBank card you carry. Activate an offer in the app before you shop, and you'll earn an extra 2–10% cashback at over 300 partner brands across travel, retail, dining and lifestyle. Rewards stack on top of any cashback your card already earns.",personal,free,Partner brands,none,na,Free · no minimum spend,Cashback rates and partner offers may change. Check the app for current rates before purchase.,"Which brands are partners? => 300+ across travel, fashion, dining, electronics and groceries — the full list is in the app and updates weekly. || Do I need to do anything before shopping? => Tap 'Activate' on the offer in the app, then pay with any NexaBank card. || Is there really no fee? => None. Partners fund the cashback; NexaBank customers join for free.","Earn 2–10% extra cashback at 300+ partner brands|Stacks on top of your card cashback|Activate offers in one tap in the NexaBank app|Rewards credited within 48 hours of purchase|Free for every NexaBank customer — no fee, no minimum",Active NexaBank current account|Aged 18 or over and EU resident|Marketing communications opt-in for partner alerts|Eligible NexaBank card used for the qualifying purchase,Earn 2–10% extra at 300+ partner brands|Stacks on top of card cashback|Activate offers in one tap in the app|Rewards credited within 48 hours of purchase|Free for all NexaBank customers,all,spend|save,CASH-CARD-001|CARD-START-001|ACC-EVERY-001,0,0,0,0,0,0,0,0,0,0,18,0,4.7,5540,90,2023-03-01T00:00:00
BIZ-ACC-001,GRP-BIZ-ACC,Business Current Account,https://banking-demo-five.vercel.app/products/business/business-current-account,108,true,https://banking-demo-five.vercel.app/images/products/business-current-account.png,Business|Business Account|Business Current Account,business account|business bank account|sole trader|freelancer|limited company|SME banking|invoicing|expense cards|accounting integration|VAT|startup bank account|company account,"A business current account for sole traders and companies at €9 a month — invoicing, expense cards for your team and accounting integrations included.",€9/month,business,Business Account,108,0,0,0,0,1,0,NexaBank,"Everything a growing business needs from its bank, in one account.","The Business Current Account is built for sole traders, freelancers and companies up to 50 people. Open in a day with your registration documents, issue expense cards to your team with per-person limits, send branded invoices and get paid by card or transfer, and sync every transaction to Xero, QuickBooks or Sage. VAT is set aside automatically into a separate pot so the quarterly bill never surprises you.",business,standard,First 3 months free,none,instant,€9/month after 3 free months · free SEPA payments · 0.4% FX,"Deposits protected up to €100,000 per depositor by the EU Deposit Guarantee Scheme.","Is there a free period? => Yes — the first three months are free, then €9 a month with no per-transaction fees on SEPA payments. || Can my accountant access the account? => Yes — invite them with read-only or preparer access at no extra cost. || How many cards can I issue? => As many as you need. Each card has its own limit, category blocks and receipt capture.","Multi-user access with roles and approval flows|Unlimited team debit cards with per-card limits and receipts capture|Invoicing, payment links and automatic reconciliation|Two-way sync with Xero, QuickBooks and Sage|Automatic VAT and tax set-aside pots","Registered sole trader, partnership or limited company in the EU|Directors and owners aged 18 or over with valid ID|Company registration and proof of trading address|Businesses in eligible sectors (no gambling, adult or crypto exchange)","Open in one working day|Team expense cards with individual limits|Branded invoicing with card payment links|Accounting sync with Xero, QuickBooks and Sage|Automatic VAT set-aside pot",business,business_growth|spend,BIZ-POS-001|BIZ-SAV-001|BIZ-FX-001,9,0,0,0,0,0,0.4,0,0,0,18,0,4.6,1040,69,2026-07-01T00:00:00
BIZ-LOAN-001,GRP-BIZ-LOAN,Business Growth Loan,https://banking-demo-five.vercel.app/products/business/business-growth-loan,0,true,https://banking-demo-five.vercel.app/images/products/business-growth-loan.png,Business|Business Loan|Business Growth Loan,business loan|growth loan|SME loan|unsecured business finance|working capital|equipment finance|expansion|hire staff|cash flow|startup loan|commercial loan,"Unsecured business loans from €10,000 to €500,000 over up to 7 years from 6.5% APR, with a decision in 48 hours for existing customers.",from 6.5% APR,business,Business Loan,0,0,6.5,500000,10000,1,84,NexaBank,"Capital for the next step — equipment, people, premises or stock.","The Business Growth Loan funds investment in your business without tying up personal assets. Borrow €10,000 to €500,000 unsecured over one to seven years at a fixed rate, with a decision in 48 hours for businesses banking with us and a dedicated business lending manager for larger amounts. Repayment holidays of up to three months are available for seasonal businesses.",business,na,Decision in 48h,fixed,na,1% arrangement fee · no early repayment penalty,"Business credit subject to status, trading history and affordability checks. Representative APR shown.","Do I need to provide security? => Not below €100,000. Above that we may ask for a director's guarantee depending on trading history. || How fast can I get the funds? => 48 hours to decision and funds the next working day for existing customers; around a week for new customers. || Can I repay early? => Yes, in part or in full, with no penalty.","Unsecured lending — no personal guarantee below €100,000|Fixed APR from 6.5% over 12 to 84 months|Decision within 48 hours with open-banking data|Seasonal repayment holidays of up to three months a year|Dedicated business lending manager above €100,000","Trading for at least 12 months|Annual turnover of €50,000 or more|Registered in the EU with an active Business Current Account|No unsatisfied court judgements","€10,000 to €500,000 unsecured|Fixed rate, fixed monthly repayment|Decision in 48 hours for existing customers|Up to 3 months' repayment holiday|No early repayment penalty",business,business_growth|borrow,BIZ-ACC-001|BIZ-SAV-001|INS-INC-001,0,0,0,0,0,0,0,0,12,0,18,50000,4.5,287,50,2026-07-01T00:00:00
BIZ-SAV-001,GRP-BIZ-SAV,Business Savings Account,https://banking-demo-five.vercel.app/products/business/business-savings-account,0,true,https://banking-demo-five.vercel.app/images/products/business-savings-account.png,Business|Business Savings|Business Savings Account,business savings|company savings account|cash reserves|corporate treasury|tax set aside|surplus cash|notice account for business|retained profit|business interest,"A 3.2% AER 35-day notice savings account for company cash reserves, tax set-asides and surplus funds up to €2M.",3.2% AER,business,Business Savings,0,0,0,2000000,1000,1,0,NexaBank,Put idle cash to work without locking it away.,"The Business Savings Account earns 3.2% AER on money your business does not need this month — tax set-asides, reserves, retained profit. Give 35 days' notice to withdraw, move money from your Business Current Account in one tap, and give your accountant read access. Balances up to €2M are accepted and interest is paid monthly.",business,standard,35-day notice,variable,notice,No fees · interest paid monthly,"Deposits protected up to €100,000 per depositor by the EU Deposit Guarantee Scheme.","Why 35 days' notice? => It lets us pay a higher rate than instant access while keeping the money available inside one tax cycle. || Is business cash protected? => Yes — eligible business deposits are protected up to €100,000 under the Deposit Guarantee Scheme. || Can the sweep run automatically? => Yes — set a threshold on your current account and anything above it moves to savings each night.","3.2% AER variable rate, interest paid monthly|35-day notice withdrawals with no penalty|Automatic sweep of surplus balances above a threshold you set|Separate pots for VAT, corporation tax and reserves|Read access for your accountant","Active NexaBank Business Current Account|Registered sole trader, partnership or limited company in the EU|Minimum opening deposit of €1,000|Authorised signatories verified","3.2% AER, paid monthly|35 days' notice, no minimum term|Balances up to €2M|One-tap transfers from your business account|No fees",business,save|business_growth,BIZ-ACC-001|BIZ-LOAN-001|SAV-TERM-001,0,3.2,0,0,0,0,0,0,0,35,18,0,4.7,198,46,2026-07-01T00:00:00
BIZ-POS-001,GRP-BIZ-POS,Card Terminals & Online Payments,https://banking-demo-five.vercel.app/products/business/card-terminals-online-payments,0,true,https://banking-demo-five.vercel.app/images/products/card-terminals-online-payments.png,Business|Payments|Card Terminals & Online Payments,card terminal|POS|accept card payments|merchant services|online payments|payment links|tap to phone|checkout|contactless payments|shop payments|restaurant payments,Accept card payments in store and online at a flat 1.2% per transaction with next-day settlement into your Business Current Account.,1.2% per transaction,business,Merchant Services,0,0,0,0,0,1,0,NexaBank,"Get paid in store, online and on the go — one flat rate, settled next day.","Card Terminals & Online Payments lets your business accept every major card and wallet: a countertop or portable terminal, tap-to-phone on any Android device, and a hosted online checkout or payment links. Everything costs a flat 1.2% per transaction with no monthly fee, and funds settle into your Business Current Account the next working day with automatic reconciliation.",business,na,Next-day settlement,none,na,1.2% per transaction · no monthly fee,Merchant services subject to acceptable-use policy and sector eligibility.,"Are there any hidden fees? => No — 1.2% per transaction covers everything. Terminals are free on a 12-month plan or €149 to buy outright. || When do I receive the money? => The next working day, into your Business Current Account, with each payout itemised. || Can I take payments without a terminal? => Yes — tap-to-phone turns an Android phone into a terminal, and payment links work for remote sales.","Countertop and portable terminals from €0 upfront|Tap-to-phone acceptance on Android devices|Hosted checkout, payment links and invoice payments|Flat 1.2% pricing including all card types and wallets|Next-working-day settlement with itemised reconciliation",Active NexaBank Business Current Account|Registered business in the EU in an eligible sector|Physical or online point of sale|Authorised signatory verified,"Flat 1.2% per transaction, no monthly fee|Next-working-day settlement|Terminals, tap-to-phone and online checkout|Apple Pay, Google Pay and all major cards|Automatic reconciliation in your account",business,business_growth|spend,BIZ-ACC-001|BIZ-FX-001|BIZ-SAV-001,0,0,0,0,0,1.2,0,0,0,0,18,0,4.6,356,53,2026-07-15T00:00:00
BIZ-FX-001,GRP-BIZ-FX,International Payments & FX,https://banking-demo-five.vercel.app/products/business/international-payments-fx,0,true,https://banking-demo-five.vercel.app/images/products/international-payments-fx.png,Business|International|International Payments & FX,international payments|business FX|foreign exchange|multi-currency account|pay suppliers abroad|USD account|GBP account|forward contract|import export|cross-border payments|SWIFT,"Pay suppliers and receive payments in 30+ currencies at a 0.4% FX markup, with local account details in EUR, USD and GBP.",0.4% FX markup,business,FX Service,0,0,0,0,0,1,0,NexaBank,Trade across borders without paying bank rates for the privilege.,"International Payments & FX gives your business local account details in EUR, USD and GBP, so customers abroad pay you like a local, and lets you pay suppliers in 30+ currencies at the mid-market rate plus 0.4%. Hold balances in multiple currencies, set rate alerts, and lock a rate in advance with forward contracts for larger invoices.",business,na,0.4% FX markup,none,na,0.4% FX markup · no transfer or receiving fees,Forward contracts subject to eligibility and margin requirements.,"How does 0.4% compare? => Traditional banks typically charge 2–3% on the exchange rate plus a transfer fee; we charge 0.4% and no transfer fee. || Can I get paid in dollars without a US bank? => Yes — your account comes with US local details so American customers pay you domestically. || What is a forward contract? => An agreement to exchange at today's rate on a future date, so a large invoice cannot be hit by a rate move.","Multi-currency balances with local receiving details in EUR, USD and GBP|Payments in 30+ currencies at mid-market plus 0.4%|Forward contracts to lock a rate for up to 12 months|Rate alerts and scheduled conversions|Batch supplier payments from a single upload",Active NexaBank Business Current Account|Registered business in the EU|Enhanced due diligence completed for forward contracts|Authorised signatory verified,"0.4% over the mid-market rate|Local account details in EUR, USD and GBP|Hold and pay in 30+ currencies|Rate alerts and forward contracts|No receiving fees",business,business_growth|spend,BIZ-ACC-001|BIZ-POS-001|SVC-FX-001,0,0,0,0,0,0,0.4,0,0,0,18,0,4.7,221,42,2026-07-15T00:00:00
PB-REL-001,GRP-PB-REL,Dedicated Relationship Manager,https://banking-demo-five.vercel.app/products/private-banking/relationship-manager,0,true,https://banking-demo-five.vercel.app/images/products/relationship-manager.png,Private Banking|Relationship|Dedicated Relationship Manager,private banking|relationship manager|dedicated|personalised|high net worth|wealth|private banker|personal banker|concierge banking|affluent|portfolio review,"A single named point of contact for every financial need — direct phone, email and in-person access.",By appointment,pre_retirement,Private Banking,0,0,0,0,500000,1,0,NexaBank,A single named point of contact for every financial need.,"Your Dedicated Relationship Manager is your single point of contact across the entire NexaBank platform — from day-to-day banking to investments, credit and beyond. Reach them directly by phone, email or in person, with a quarterly review of your portfolio, goals and the wider market.",private,private,Always available,none,na,Tiered 0.4–0.8% of assets per year,Eligibility subject to discovery meeting and source-of-wealth verification.,"What does the tiered fee cover? => Between 0.4% and 0.8% of assets under management a year, decreasing as assets grow — it covers advice, execution and reporting. || Can I meet my manager in person? => Yes, at any NexaBank private office or at your home or workplace by arrangement. || What if my manager changes? => We guarantee a personal handover meeting and continuity of your full history and preferences.","Single named relationship manager|Direct phone, email and in-person access|Quarterly portfolio and goals review|Coordination across all your NexaBank services|Annual relationship summary and outlook","Minimum €500,000 in assets across NexaBank|Aged 18 or over and EU resident|Active NexaBank current account|Reference and source-of-wealth checks completed","Single named relationship manager|Direct phone, email and in-person access|Quarterly portfolio and goals review|Coordination across all your NexaBank services|Annual relationship summary and outlook",pre_retirement|hnw,invest|retire,PB-WLTH-001|CARD-PRES-001|INV-FUND-001,0,0,0,0,0.8,0,0,0,0,0,18,0,4.9,312,44,2023-11-01T00:00:00
PB-WLTH-001,GRP-PB-WLTH,Wealth Planning,https://banking-demo-five.vercel.app/products/private-banking/wealth-planning,0,true,https://banking-demo-five.vercel.app/images/products/wealth-planning.png,Private Banking|Wealth|Wealth Planning,wealth management|financial planning|legacy|patrimony|family office|inheritance|succession planning|philanthropy|estate planning|cross-border tax|trust,"Long-term planning across succession, philanthropy and cross-border tax — coordinated by our specialists.",By appointment,pre_retirement,Wealth Planning,0,0,0,0,2000000,3,0,NexaBank,"Long-term planning across succession, philanthropy and cross-border tax.","Wealth Planning addresses the questions that go beyond portfolio returns: how to pass wealth to the next generation, structure a family foundation, optimise tax across multiple jurisdictions, and align finances with personal values. Our in-house specialists work alongside your existing lawyers and accountants.",private,private,Multi-generational,none,na,Bespoke fixed annual fee,Eligibility subject to discovery meeting and source-of-wealth verification.,"How is a bespoke fee set? => After the discovery meeting we scope the mandate and quote a fixed annual fee based on complexity, not assets. || Do you replace my lawyer or accountant? => No — we coordinate with them and bring specialist expertise on structuring, tax and philanthropy. || Can you help with a family business? => Yes — succession, governance and liquidity planning for family-owned businesses are core to the service.",Succession and inheritance planning|Cross-border tax optimisation|Philanthropy and family foundation structures|Coordination with external lawyers and accountants|Annual strategy review with senior partners,"Minimum €2,000,000 in assets across NexaBank|Existing Dedicated Relationship Manager|Reference and source-of-wealth checks completed|Engagement scoped via initial discovery meeting",Succession and inheritance planning|Cross-border tax optimisation|Philanthropy and family foundation structures|Coordination with external lawyers and accountants|Annual strategy review with senior partners,pre_retirement|hnw,retire|family|invest,PB-REL-001|PB-CRED-001|SVC-RETIRE-001,0,0,0,0,0,0,0,0,0,0,18,0,4.9,96,31,2023-11-01T00:00:00
PB-CRED-001,GRP-PB-CRED,Exclusive Credit Line,https://banking-demo-five.vercel.app/products/private-banking/credit-line,0,true,https://banking-demo-five.vercel.app/images/products/credit-line.png,Private Banking|Credit|Exclusive Credit Line,private credit|lombard|credit line|collateral|bespoke|revolving credit|portfolio lending|liquidity|large loan|asset-backed|multi-currency,"Unsecured or asset-backed credit lines up to €10M — priced on relationship, with same-day extension decisions.",Bespoke pricing,pre_retirement,Private Credit,0,0,2.5,10000000,1000000,3,0,NexaBank,"Unsecured or asset-backed credit up to €10M, priced on relationship.","The Exclusive Credit Line gives Private Banking clients access to credit facilities that don't fit a standard underwriting box. Unsecured or backed by your investment portfolio, real estate or other assets, with pricing reflecting the full relationship rather than a published rate card. Drawdowns can be made in any major currency.",private,private,Up to €10M,variable,na,Negotiated · from 2.5% APR,Eligibility subject to discovery meeting and source-of-wealth verification.,"What can secure the facility? => An investment portfolio held with NexaBank (Lombard lending), real estate, or other verifiable assets — or nothing, for unsecured lines. || How is the rate set? => Negotiated from 2.5% APR depending on collateral, currency and the overall relationship. || Can I draw in US dollars? => Yes — drawdowns are available in EUR, USD, GBP, CHF and JPY.",Credit lines up to €10M|Unsecured or asset-backed structures|Pricing based on the full client relationship|Drawdown in any major currency|Same-day decision on extension requests,"Minimum €1,000,000 in assets across NexaBank|Existing Dedicated Relationship Manager|Source-of-wealth and credit checks completed|Facility scoped via individual underwriting",Credit lines up to €10M|Unsecured or asset-backed structures|Pricing based on full client relationship|Drawdown in any major currency|Same-day decision on extension requests,pre_retirement|hnw,borrow|invest,PB-REL-001|PB-WLTH-001|LOAN-REAL-001,0,0,0,0,0,0,0,0,0,0,18,0,4.8,58,28,2023-11-01T00:00:00
SVC-COACH-001,GRP-SVC-COACH,Financial Coaching Session,https://banking-demo-five.vercel.app/products/services/financial-coaching,0,true,https://banking-demo-five.vercel.app/images/products/financial-coaching.png,Services|Coaching|Financial Coaching Session,financial coaching|money coach|budgeting help|debt advice|financial planning|savings plan|money management|get out of debt|financial wellbeing|free advice,"A free 45-minute video session with a NexaBank money coach to review your budget, debts and savings and leave with a written plan.",Free,all,Advisory Service,0,0,0,0,0,1,0,NexaBank,A clear plan for your money in 45 minutes — on us.,"The Financial Coaching Session pairs you with a NexaBank money coach for a 45-minute video call. Using your real account data (with your permission), the coach reviews spending, debts and savings, helps you set two or three realistic goals, and sends a written plan afterwards. It is free for customers, with an optional follow-up session after three months to check progress.",personal,na,Free for customers,none,na,Free · optional follow-up included,Sessions provide general guidance and are not personal financial advice unless stated in writing.,Is this financial advice? => It is coaching on budgeting and habits. Product recommendations are general guidance unless a regulated adviser confirms them in writing. || Do I have to share my accounts? => Sharing is optional but makes the session far more useful; access is revoked automatically afterwards. || How do I book? => In the app under Support → Money coaching. Most slots are available within a week.,"Review of spending, debts and savings using your real data|Two or three prioritised goals with concrete next steps|Written summary and plan within 24 hours|Follow-up session after three months|Available in English, French, Dutch, German and Spanish",Aged 18 or over|Active NexaBank current account|Consent to share account data with the coach for the session|One session per customer every six months,45-minute video session|Written plan sent afterwards|Evening and weekend slots|Optional 3-month follow-up|Free for NexaBank customers,all|young_professional,save|borrow|spend,LOAN-CONS-001|SAV-ROUND-001|INV-ROBO-001,0,0,0,0,0,0,0,0,0,0,18,0,4.9,540,59,2026-07-01T00:00:00
SVC-RETIRE-001,GRP-SVC-RETIRE,Retirement Planning Consultation,https://banking-demo-five.vercel.app/products/services/retirement-planning,0,true,https://banking-demo-five.vercel.app/images/products/retirement-planning.png,Services|Retirement|Retirement Planning Consultation,retirement planning|pension advice|retirement income|pension projection|retire early|pension consolidation|how much do I need to retire|pension gap|state pension|retirement adviser,A free 60-minute consultation with a qualified retirement adviser to project your pension income and close the gap before you stop working.,Free,pre_retirement,Advisory Service,0,0,0,0,0,1,0,NexaBank,"Know your number, then close the gap — with a qualified retirement adviser.","The Retirement Planning Consultation is a 60-minute session with a qualified adviser who consolidates your pensions, savings and expected state entitlement into one projection of income at retirement. You leave knowing the gap between what you will have and what you want, with a concrete contribution and product plan to close it. Free for customers; a regulated advice report is available for €149.",personal,na,Free for customers,none,na,Free · regulated advice report €149,Sessions provide general guidance and are not personal financial advice unless stated in writing.,"Is the session regulated advice? => The consultation is guidance. If you want personal regulated advice, the adviser prepares a formal report for €149. || I'm in my thirties — is it too early? => The earlier the better: a small increase in contributions now has the biggest effect on income at 65. || Can you consolidate my old pensions? => The adviser reviews them; transfers can be started in the app afterwards if they are in your interest.","Single projection combining pensions, savings and state entitlement|Scenario modelling — retire earlier, contribute more, take less risk|Review of old pensions and whether to transfer them|Written summary of recommended contributions and products|Optional regulated advice report for €149",Aged 18 or over|Active NexaBank current account|Pension statements or provider details to hand|One consultation per customer per year,60-minute session with a qualified adviser|Projection of your income at retirement|Consolidation review of old pensions|Contribution plan to close the gap|Free for NexaBank customers,pre_retirement,retire|invest,SAV-PEN-001|INV-PEN-001|INV-BOND-001,0,0,0,0,0,0,0,0,0,0,18,0,4.9,312,51,2026-07-01T00:00:00
SVC-MORT-001,GRP-SVC-MORT,Mortgage Advice Appointment,https://banking-demo-five.vercel.app/products/services/mortgage-advice,0,true,https://banking-demo-five.vercel.app/images/products/mortgage-advice.png,Services|Mortgage|Mortgage Advice Appointment,mortgage advice|mortgage advisor|how much can I borrow|first-time buyer|agreement in principle|buying a house|remortgage|home buying help|affordability|property purchase,"A free appointment with a mortgage advisor to find out how much you can borrow, compare fixed and variable options and get an agreement in principle.",Free,family,Advisory Service,0,0,0,0,0,1,0,NexaBank,From 'can we afford it?' to an agreement in principle in one appointment.,"The Mortgage Advice Appointment is a free session with a NexaBank mortgage advisor, on video or in a branch. The advisor checks affordability from your income and outgoings, compares fixed and variable Real Estate Loan options, explains the costs beyond the loan — notary, tax, insurance — and issues an agreement in principle you can show estate agents. First-time buyers get a step-by-step guide to the whole purchase.",personal,na,Agreement in principle,none,na,Free · no obligation,Sessions provide general guidance and are not personal financial advice unless stated in writing.,"What is an agreement in principle? => A written indication of how much we would lend you, valid for 90 days, that estate agents accept as proof you are a serious buyer. || Do I need to have found a property? => No — most people book before they start viewing, to know their budget. || Is the appointment free even if I borrow elsewhere? => Yes. There is no fee and no obligation.","Affordability assessment and maximum borrowing figure|Comparison of fixed and variable Real Estate Loan options|Full cost breakdown including notary fees, taxes and insurance|Same-day agreement in principle valid for 90 days|Dedicated advisor through to completion if you proceed",Aged 18 or over and EU resident|Buying or remortgaging a property in the EU|Proof of income available for the appointment|No obligation to proceed,"Affordability check on your real numbers|Fixed vs. variable comparison|Agreement in principle the same day|First-time buyer walkthrough|Free, no obligation",family|young_professional,home|borrow,LOAN-REAL-001|INS-HOME-001|INS-LIFE-001,0,0,0,0,0,0,0,0,0,0,18,0,4.8,428,57,2026-07-01T00:00:00
SVC-FX-001,GRP-SVC-FX,Currency Exchange & Travel Money,https://banking-demo-five.vercel.app/products/services/currency-exchange,0,true,https://banking-demo-five.vercel.app/images/products/currency-exchange.png,Services|Currency|Currency Exchange & Travel Money,currency exchange|travel money|foreign currency|exchange rate|holiday money|dollars|pounds|currency wallet|no FX fees|money abroad|cash for travel,"Exchange 30+ currencies in the app at the mid-market rate with 0% markup on weekdays, hold them in currency wallets and spend with your card abroad.",0% markup on weekdays,young_professional,FX Service,0,0,0,0,0,1,0,NexaBank,"The real exchange rate, in your pocket, before you even leave.","Currency Exchange & Travel Money lets you convert euros into 30+ currencies inside the app at the mid-market rate with 0% markup Monday to Friday (0.5% at weekends, when markets are closed). Hold the money in currency wallets, spend it directly with your NexaBank card abroad, set alerts for the rate you want, and order cash for collection at partner locations. Everything you exchange is visible in one place with the rate you got.",personal,na,0% markup on weekdays,none,instant,"0% markup weekdays · 0.5% weekends and above €10,000/month",Exchange rates are live and can move between quote and execution.,"Why is the weekend rate different? => Currency markets close at weekends; a 0.5% markup covers the rate movement until Monday. || Is there a limit? => €10,000 per month at 0% markup; above that a 0.5% markup applies. || Can I get physical cash? => Yes — order in the app and collect at a partner location within 24 hours.",Exchange at the mid-market rate with 0% markup Monday to Friday|Hold 30+ currencies in wallets alongside your euro balance|Card payments abroad draw from the matching wallet automatically|Rate alerts and scheduled exchanges|Cash ordering for collection within 24 hours,"Aged 18 or over|Active NexaBank current account|Valid government-issued ID|Fair-use limit of €10,000 per month at 0% markup","Mid-market rate, 0% markup on weekdays|30+ currencies in wallets|Spend wallets directly with your card|Rate alerts|Cash collection at partner locations",young_professional|family,travel|spend,CARD-NOM-001|INS-TRAV-001|ACC-EVERY-001,0,0,0,0,0,0,0,0,0,0,18,0,4.7,1860,71,2026-07-15T00:00:00
